Date,Rainfall,Temp,Humidity,Wind Speed,Solar Rad,SO2,NO2,CO,O3,PM2.5,PM10
10/29/2018,3,23.7,82,3.5,454.11,30.11,32.49,1.86,13.69,33.7,62.01
10/30/2018,0,25.6,78,3,462.7,28.11,33.6,1.41,14.53,54.1,87.55
10/31/2018,0,26.8,74,3,460.28,16.57,35.7,0.82,12.19,62.41,95.99
11/1/2018,0,27.4,69,3,474.01,2.09,34.34,1.49,4.97,68.07,108.18
11/2/2018,0,26.8,75,3,487.96,2.12,37.55,4.02,3.79,110.74,169.49
11/3/2018,0,27.3,75,3,491.65,1.99,33.41,2.08,6.54,70.12,103.74
11/4/2018,0,27.5,73,2,484.5,1.95,25.81,1.47,10.93,61.34,88.93
11/5/2018,0,27.6,72,2.5,446.5,1.75,39.03,1.47,11.54,51.34,75.55
11/6/2018,0,25.7,83,2,421.85,3.11,50.63,2.92,7.87,74.71,120.13
11/7/2018,13,24.6,79,3,411.82,0.63,46.17,1.22,6.4,116.16,178.57
11/8/2018,0,24.8,65,3,429.67,0.99,49.54,0.07,5.02,100.39,159.57
11/9/2018,0,23.3,73,3,439.88,0.42,45.59,2.81,6.9,119.41,187.42
11/10/2018,0,23.1,69,0,447.69,38.16,52.76,1.32,5.29,204.23,317.11
11/11/2018,0,23.5,69,3,445.1,0.53,55.7,0.69,5.83,135.83,222.18
11/12/2018,0,24.4,69,3,443.97,6.94,64.64,0.24,4.35,128.3,160.13
11/13/2018,0,23.9,71,3,444.43,4.11,88.83,0.17,3.79,95.01,154.61
11/14/2018,0,23.8,73,0,454.11,51.53,59.48,0.08,6.05,157.44,246.67
11/15/2018,0,24.8,73,0,449.71,1.62,60.95,1.36,11.38,186.49,298.25
11/16/2018,0,25.2,63,3,442.67,5.29,57.62,1.49,11.93,129.65,200.26
11/17/2018,0,24.8,62,3.3,442.99,1.08,92.92,0.08,14.12,116.05,192.23
11/18/2018,0,23.2,61,3,441.26,0.91,64.15,0.11,4.82,118.67,217.44
11/19/2018,0,23,63,3,434.83,11.73,53.36,0.08,3.46,126.47,224.59
11/20/2018,0,22.4,69,3,433.75,82,95.09,4.13,5.56,122.57,239.97
11/21/2018,0,22.4,70,4,434.8,8.51,54.49,0.08,6.85,99.57,219.14
11/22/2018,0,22.7,69,3,434.13,39.8,131.83,0.95,6.53,104.06,153.87
11/23/2018,0,22.7,66,3,431.36,17.89,23.95,0.05,8.71,110.5,154.71
11/24/2018,0,22.5,72,0,431.67,2.05,18.04,0.2,4.71,99.97,138.89
11/25/2018,0,22.6,70,4,436.08,0.88,5.75,3.42,6.78,81.01,117.97
11/26/2018,0,23.6,63,3,433.96,0.62,23.07,2.86,8.79,83.56,123
11/27/2018,0,24.8,58,4,432.64,9.37,0.21,0.11,10.83,46.09,68.92
11/28/2018,0,23.6,61,3,433.57,0.29,40.07,0.09,9.93,56.76,87.04
11/29/2018,0,23.1,62,3,434.51,0.71,39.56,0.08,10.42,91.82,139.56
11/30/2018,0,22.5,64,0,435.55,33.9,36.12,0.09,8.77,80.98,118.97
12/1/2018,0,22.2,63,3,437.04,1.35,43.67,0.1,6.79,164.22,225.7
12/2/2018,0,21.9,63,3,438.46,5.25,34.04,1.61,10.4,132.05,180.96
12/3/2018,0,22.1,62,3,439.28,1.88,31.2,1.9,6.3,114.71,148.53
12/4/2018,0,22.5,63,3,439.66,3.56,26.99,0.07,7.15,124.44,170.31
12/5/2018,0,22.7,59,3,435.11,6.3,34.86,0.12,7.7,120.26,159.1
12/6/2018,0,21.3,68,0,422.21,3.02,41.2,0.94,8.14,150.38,191.98
12/7/2018,0,21.2,63,2,419.95,4.02,34.99,2.25,8.08,147.08,187.83
12/8/2018,0,21.5,64,3,429.02,2.93,51.33,2.04,5.53,149.67,194.49
12/9/2018,0,21.2,68,3,429.82,0.6,35.65,0.08,1.84,122.7,169.48
12/10/2018,0,20.3,69,0,411.48,2.02,33.68,0.1,3.3,145.02,199.98
12/11/2018,0,21.3,64,2.5,404.28,3.66,29.41,0.28,3.42,176.95,234.45
12/12/2018,0,21.2,69,3,406.34,4.36,19.23,0.65,5.7,173.4,233.98
12/13/2018,0,22.2,66,3,405.66,5.64,30.72,0.14,3.45,148.35,198.2
12/14/2018,0,22.6,62,3,394.42,3.07,38.26,0.14,1.93,133.42,178.27
12/15/2018,0,21.7,58,3,385.67,3.12,40.58,2.34,1.95,138.64,185.31
12/16/2018,0,22.3,64,3,389.72,2.9,39.79,0.08,1.87,147.2,186.48
12/17/2018,0,20,84,3,393.89,3.52,45.43,0.11,2.99,129.24,154.59
12/18/2018,12,18,88,2.5,402.68,9.71,39.89,0.05,1.95,55.76,91.65
12/19/2018,1,16.7,89,4,404.78,6.62,23.08,0.13,4.65,48.04,72.68
12/20/2018,0,17.1,85,3,403.01,4.93,21.1,1.9,6.37,103.81,141.07
12/21/2018,0,19.3,72,3,405.61,3.52,6.09,0.76,2.17,104.35,132.28
12/22/2018,0,19.9,69,4.3,397.94,1.9,6.5,0.79,2.43,142.17,179.16
12/23/2018,0,19.8,72,0,404.31,2.02,1.99,0.78,3.56,140.67,176.65
12/24/2018,0,20.4,67,3,416.5,1.55,2.71,0.75,2.15,145.94,177.43
12/25/2018,0,19.5,63,3,418.94,3.93,2.64,0.8,2.58,146.9,316.67
12/26/2018,0,19.2,57,3,425.06,2.61,5.67,0.72,2.44,153.33,427.36
12/27/2018,0,18.8,56,3,423.39,2.23,16.67,0.65,3.48,142.14,178.64
12/28/2018,0,17.9,43,3,410.21,1.89,22.17,0.73,4.87,122.22,162.14
12/29/2018,0,17.5,51,3,391.13,2.11,27.58,0.74,7.01,117.56,160.3
12/30/2018,0,18.2,66,5,393.64,2.15,26.76,0.7,9.37,111.88,145.27
12/31/2018,0,19.5,63,3,396.83,2.53,22.14,0.73,7.01,107.16,151.43
